DATASET_GRADIENT
#In gradient datasets, each ID is associated to a single numeric value which is converted to a colored box based on the gradient defined.

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throught this file (except in the SEPARATOR line, which uses space).
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	Completness
GCA_003159645.1	96.32653061224491
GCA_003159675.1	96.30385487528343
GCA_003160535.1	95.4875283446712
GCA_003160855.1	80.96681096681097
GCA_003161295.1	95.3061224489796
GCA_003161335.1	80.78231292517006
GCA_003161415.1	97.14285714285714
GCA_003161635.1	94.8072562358277
GCA_003162915.1	70.98392084106369
GCA_003163115.1	89.54648526077095
GCA_003163315.1	90.19954648526077
GCA_003163405.1	70.85178313749742
GCA_003163915.1	80.78169449598022
GCA_003164395.1	85.80952380952381
GCA_003164515.1	81.37786023500308
GCA_003164535.1	73.97340754483612
GCA_003164565.1	85.26984126984127
GCA_003164675.1	94.87528344671202
GCA_003164695.1	81.58730158730158
GCA_003164715.1	92.9795918367347
GCA_003164735.1	96.73469387755102
GCA_003166295.1	94.08163265306122
GCA_003166435.1	90.28117913832199
GCA_003167115.1	84.83632240775098
GCA_003167355.1	78.63492063492063
GCA_003167365.1	94.6938775510204
GCA_003167555.1	95.51020408163264
GCA_003167635.1	93.06122448979592
GCA_003167925.1	96.91609977324265
GCA_003167995.1	83.04184704184705
GCA_003168315.1	70.40280354566069
GCA_003168615.1	93.33168418882704
GCA_003169035.1	70.3030303030303
GCA_003169045.1	90.13605442176872
GCA_003169695.1	93.87755102040815
GCA_003169775.1	87.85034013605444
GCA_003169855.1	95.51020408163264
GCA_003169975.1	92.6530612244898
GCA_003170395.1	95.10204081632654
GCA_003171125.1	95.3061224489796
GCA_003171155.1	68.88641517212946
GCA_003176015.1	41.88208616780045
GCA_003176035.1	73.60544217687074
GCA_003176045.1	89.18367346938776
GCA_003185655.1	99.59183673469387
GCA_003217795.1	63.91300762729335
GCA_003217805.1	64.72562358276643
GCA_003217815.1	72.87033601319315
GCA_003217835.1	65.56297670583386
GCA_003217875.1	82.44897959183673
GCA_003217895.1	90.06802721088434
GCA_003217915.1	74.44444444444444
GCA_003217925.1	75.23129251700679
GCA_003217945.1	67.65594722737579
GCA_003217965.1	87.07524221809936
GCA_003217995.1	63.287157287157285
GCA_003218015.1	69.60317460317461
GCA_003218035.1	88.35374149659864
GCA_003218045.1	61.804164089878384
GCA_003218075.1	67.22057307771594
GCA_003218085.1	62.17460317460318
GCA_003218115.1	72.52525252525253
GCA_003218135.1	86.32653061224491
GCA_003218155.1	86.32653061224491
GCA_003218165.1	70.81632653061223
GCA_003218175.1	89.07482993197279
GCA_003218215.1	71.1111111111111
GCA_003218235.1	89.64625850340136
GCA_003218255.1	84.8843537414966
GCA_003218265.1	66.26963512677797
GCA_003218295.1	70.98866213151928
GCA_003218305.1	84.75510204081633
GCA_003218335.1	64.39909297052154
GCA_003218345.1	71.7641723356009
GCA_003218375.1	95.4875283446712
GCA_003218395.1	83.0204081632653
GCA_003218405.1	66.3294166151309
GCA_003218415.1	79.10204081632655
GCA_003218445.1	68.68480725623583
GCA_003218475.1	88.40651412079983
GCA_003218495.1	75.21459492888066
GCA_003218515.1	92.36734693877553
GCA_003218525.1	73.51473922902495
GCA_003218535.1	84.48979591836735
GCA_003218575.1	78.36734693877553
GCA_003218595.1	70.82745825602969
GCA_003218605.1	71.74067202638629
GCA_003218615.1	81.53061224489795
GCA_003218655.1	89.58462172747886
GCA_003218675.1	68.71655328798185
GCA_003218685.1	80.81632653061223
GCA_003218705.1	73.5374149659864
GCA_003218735.1	60.9560915275201
GCA_003218755.1	81.92743764172336
GCA_003218775.1	55.06988249845394
GCA_003218785.1	80.04081632653063
GCA_003218815.1	74.04452690166977
GCA_003218835.1	66.76643990929705
GCA_003218855.1	81.80952380952381
GCA_003218875.1	92.85714285714286
GCA_003218885.1	85.17006802721089
GCA_003218915.1	84.40816326530613
GCA_003218935.1	87.47680890538031
GCA_003218945.1	81.63265306122447
GCA_003218975.1	92.85714285714286
GCA_003218995.1	82.24489795918367
GCA_003219005.1	85.06493506493507
GCA_003219035.1	85.578231292517
GCA_003219055.1	55.86312100597814
GCA_003219075.1	69.77241805813236
GCA_003219095.1	68.92743764172334
GCA_003219115.1	72.85714285714286
GCA_003219125.1	88.26530612244898
GCA_003219155.1	66.52607709750565
GCA_003219175.1	91.42857142857143
GCA_003219195.1	89.87507730364874
GCA_003219215.1	87.22448979591837
GCA_003219225.1	66.36734693877551
GCA_003219255.1	65.27355184498042
GCA_003219265.1	76.14512471655328
GCA_003219295.1	75.30364873222017
GCA_003219305.1	78.93630179344466
GCA_003219335.1	78.08163265306122
GCA_003219345.1	88.59245516388374
GCA_003219355.1	82.34384662956091
GCA_003219395.1	64.25314368171512
GCA_003219415.1	92.85714285714286
GCA_003219435.1	81.89115646258503
GCA_003219455.1	67.17748917748918
GCA_003219465.1	84.35374149659863
GCA_003219495.1	72.4992784992785
GCA_003219515.1	83.15192743764173
GCA_003219535.1	84.62585034013605
GCA_003219545.1	93.33333333333331
GCA_003219555.1	71.62811791383218
GCA_003219585.1	82.94784580498866
GCA_003219615.1	70.05772005772006
GCA_003219625.1	68.28076685219543
GCA_003219645.1	66.16244073386929
GCA_003219675.1	80.56689342403627
GCA_003219695.1	86.6439909297052
GCA_003219715.1	66.29024943310658
GCA_003219725.1	78.25602968460113
GCA_003219735.1	71.51473922902494
GCA_003219765.1	78.63327149041434
GCA_003219835.1	91.42857142857143
GCA_003219845.1	65.82230467944754
GCA_003219855.1	59.01133786848072
GCA_003219895.1	84.17006802721089
GCA_003219915.1	80.22139764996909
GCA_003219925.1	74.59410430839002
GCA_003219945.1	75.76334776334777
GCA_003219975.1	72.96804782519068
GCA_003219995.1	76.41723356009071
GCA_003220005.1	80.86580086580086
GCA_003220035.1	85.36054421768706
GCA_003220055.1	77.14285714285714
GCA_003220075.1	82.81179138321994
GCA_003220085.1	74.15337043908472
GCA_003220095.1	84.6825396825397
GCA_003220135.1	84.24489795918367
GCA_003220155.1	91.63265306122447
GCA_003220175.1	55.14285714285714
GCA_003220215.1	75.00680272108842
GCA_003221095.1	67.95918367346938
GCA_003221135.1	81.42857142857143
GCA_003221145.1	66.83364254792826
GCA_003221175.1	87.32426303854875
GCA_003221195.1	84.5578231292517
GCA_003221215.1	75.75510204081633
GCA_003221235.1	74.52937538651823
GCA_003221255.1	79.97320140177283
GCA_003221275.1	68.66666666666667
GCA_003221295.1	84.21768707482994
GCA_003221315.1	83.03854875283447
GCA_003221335.1	77.13296227581941
GCA_003221355.1	83.06122448979592
GCA_003221375.1	65.38115852401566
GCA_003221395.1	59.809936095650386
GCA_003221405.1	57.57369614512472
GCA_003226295.1	92.44897959183672
GCA_003231845.1	53.11976911976912
GCA_003232855.1	61.16553287981859
GCA_003235135.1	19.149659863945576
GCA_003244125.1	65.55102040816327
GCA_003244145.1	88.7301587301587
GCA_003247125.1	36.84766027623171
GCA_003247935.1	49.27643784786642
GCA_003250055.1	58.74747474747475
GCA_003250755.1	24.35374149659864
GCA_003251385.1	29.62605648319934
GCA_003315205.1	98.9795918367347
GCA_003331195.1	89.70521541950113
GCA_003331455.1	47.36549165120594
GCA_003331485.1	91.127602556174
GCA_003331495.1	51.201814058956906
GCA_003343565.1	89.8639455782313
GCA_003402695.1	90.08163265306122
GCA_003402705.1	75.29251700680273
GCA_003402735.1	85.56462585034014
GCA_003402745.1	72.01814058956917
GCA_003444435.1	66.85260770975057
GCA_003445095.1	77.84786641929499
GCA_003445855.1	68.95980210265924
GCA_003446495.1	86.68398268398269
GCA_003446515.1	68.28324056895485
GCA_003447035.1	74.99608328179757
GCA_003448565.1	68.48526077097506
GCA_003449755.1	61.38507524221809
GCA_003451935.1	64.3265306122449
GCA_003452185.1	86.34467120181407
GCA_003453015.1	64.50484436198721
GCA_003453085.1	62.77303648732221
GCA_003454115.1	65.62255205112349
GCA_003455095.1	75.0966810966811
GCA_003455375.1	83.31869717584004
GCA_003455565.1	82.48979591836735
GCA_003456635.1	81.90641104926819
GCA_003477005.1	76.09111523397237
GCA_003477105.1	69.83446712018142
GCA_003482665.1	61.33333333333332
GCA_003483205.1	80.06802721088434
GCA_003483645.1	70.87528344671202
GCA_003484235.1	80.38321995464854
GCA_003484925.1	74.93424036281179
GCA_003485085.1	71.75963718820863
GCA_003485955.1	80.63863121005977
GCA_003486445.1	65.46485260770974
GCA_003486585.1	66.87816944959803
GCA_003489865.1	85.91836734693878
GCA_003491445.1	78.46485260770973
GCA_003497705.1	66.94248608534322
GCA_003500775.1	79.27767470624616
GCA_003500835.1	85.22778808493095
GCA_003501225.1	69.02721088435375
GCA_003503355.1	78.61224489795919
GCA_003503375.1	75.90166975881259
GCA_003503595.1	84.65306122448979
GCA_003506995.1	80.53184910327768
GCA_003507035.1	68.16326530612245
GCA_003507075.1	65.68253968253968
GCA_003507815.1	80.41929499072356
GCA_003508065.1	71.87672644815501
GCA_003509505.1	65.86848072562358
GCA_003509725.1	70.12244897959185
GCA_003510955.1	78.48278705421562
GCA_003513785.1	64.47536590393734
GCA_003514565.1	100.0
GCA_003517285.1	74.35827664399093
GCA_003518335.1	86.852195423624
GCA_003518805.1	79.8639455782313
GCA_003520645.1	68.0247371675943
GCA_003521725.1	50.827870542156255
GCA_003523825.1	85.42403628117914
GCA_003525025.1	71.29416615130901
GCA_003525105.1	84.94331065759638
GCA_003525125.1	59.9196042053185
GCA_003525225.1	84.52071737786022
GCA_003526005.1	58.680272108843525
GCA_003526985.1	78.36734693877553
GCA_003527065.1	63.501133786848065
GCA_003527555.1	80.93011750154608
GCA_003528925.1	67.72108843537416
GCA_003529345.1	93.62811791383218
GCA_003530575.1	61.53741496598639
GCA_003531485.1	69.83797155225727
GCA_003531495.1	76.17192331478046
GCA_003531875.1	60.14965986394558
GCA_003532555.1	64.52690166975881
GCA_003533285.1	73.10657596371883
GCA_003533555.1	67.140589569161
GCA_003534735.1	66.29931972789116
GCA_003534995.1	85.68707482993196
GCA_003535255.1	59.46485260770976
GCA_003536335.1	62.7482993197279
GCA_003536345.1	72.39290867862294
GCA_003537635.1	84.68686868686869
GCA_003538895.1	77.95918367346937
GCA_003541335.1	70.56689342403627
GCA_003541695.1	56.435786435786426
GCA_003543825.1	68.48587920016492
GCA_003545115.1	88.38095238095238
GCA_003545395.1	79.73242630385488
GCA_003558025.1	89.06411049268192
GCA_003558065.1	99.18367346938776
GCA_003558675.1	48.06349206349207
GCA_003559255.1	57.15110286538857
GCA_003559525.1	97.55102040816328
GCA_003560715.1	92.08163265306122
GCA_003562875.1	53.52628324056895
GCA_003565135.1	83.17460317460319
GCA_003565515.1	59.047619047619044
GCA_003565835.1	48.18594104308391
GCA_003566375.1	90.843537414966
GCA_003566795.1	87.14285714285714
GCA_003566885.1	64.29931972789116
GCA_003566915.1	81.70068027210884
GCA_003567035.1	63.86394557823129
GCA_003567255.1	73.84353741496598
GCA_003569165.1	87.14285714285714
GCA_003569205.1	87.18367346938776
GCA_003569245.1	93.24263038548752
GCA_003569405.1	75.86147186147187
GCA_003641465.1	52.15419501133787
GCA_003641485.1	68.83055040197897
GCA_003641745.1	90.15873015873017
GCA_003694825.1	79.12018140589569
GCA_003695015.1	79.75056689342402
GCA_003716915.1	99.3877551020408
GCA_003716935.1	99.25170068027211
GCA_003716955.1	99.79591836734693
GCA_003716975.1	100.0
GCA_003820635.1	93.76870748299321
GCA_003972865.1	71.52752009894867
GCA_004015005.1	97.55102040816328
GCA_004015025.1	99.59183673469387
GCA_004015045.1	99.59183673469387
GCA_004015065.1	99.18367346938776
GCA_004015085.1	99.45578231292515
GCA_004015105.1	100.0
GCA_004015125.1	99.59183673469387
GCA_004015205.1	99.59183673469387
GCA_004015225.1	99.65986394557821
GCA_004015245.1	99.86394557823128
GCA_004015265.1	100.0
GCA_004015285.1	98.16326530612244
GCA_004015305.1	99.18367346938776
GCA_004015325.1	99.59183673469387
GCA_004015345.1	99.45578231292515
GCA_004101765.1	99.86394557823128
GCA_004104435.1	100.0
GCA_004118375.1	98.57142857142857
GCA_004143925.1	94.96598639455782
GCA_004143955.1	96.18243661100806
GCA_004144025.1	75.18140589569161
GCA_004144085.1	51.514739229024954
GCA_004144095.1	49.319315605029885
GCA_004144115.1	72.52154195011337
GCA_004167605.1	100.0
GCA_004168105.1	100.0
GCA_004211805.1	57.14285714285714
GCA_004211885.1	85.3061224489796
GCA_004213515.1	81.20181405895691
GCA_004213675.1	40.0
GCA_004293065.1	96.32653061224491
GCA_004293105.1	99.18367346938776
GCA_004293275.1	70.61224489795919
GCA_004293285.1	92.89795918367346
GCA_004293385.1	73.49659863945578
GCA_004293445.1	99.18367346938776
GCA_004294095.1	96.32653061224491
GCA_004295145.1	64.43681715110286
GCA_004297495.1	90.6122448979592
GCA_004299845.1	92.44897959183672
GCA_004319565.1	100.0
GCA_004321855.1	76.73015873015872
GCA_004321905.1	92.44897959183672
GCA_004341915.1	99.59183673469387
GCA_004364345.1	99.59183673469387
GCA_004421155.1	99.18367346938776
GCA_004421165.1	99.18367346938776
GCA_004421175.1	99.18367346938776
GCA_004421185.1	97.3469387755102
GCA_004421195.1	99.18367346938776
GCA_004421255.1	98.57142857142857
GCA_004557455.1	94.26303854875285
GCA_004557465.1	96.53061224489795
GCA_004558035.1	94.48979591836736
GCA_005773065.1	84.99649556792414
GCA_005773295.1	91.95918367346937
GCA_005777285.1	2.671201814058957
GCA_005777315.1	86.17687074829931
GCA_005777425.1	44.87528344671201
GCA_005777605.1	85.75963718820863
GCA_005777705.1	79.29870129870129
GCA_005779485.1	85.98639455782312
GCA_005780165.1	99.4875283446712
GCA_005786775.1	73.52380952380952
GCA_005787365.1	25.863945578231288
GCA_005787375.1	59.55102040816327
GCA_005787565.1	84.75324675324674
GCA_005787865.1	78.85714285714286
GCA_005787915.1	56.122448979591844
GCA_005787985.1	32.72108843537415
GCA_005788285.1	53.746031746031754
GCA_005788295.1	35.91836734693877
GCA_005788405.1	59.659863945578245
GCA_005788645.1	50.181405895691604
GCA_005788715.1	16.73469387755102
GCA_005789165.1	42.380952380952365
GCA_005789375.1	58.94784580498867
GCA_005789435.1	88.10430839002268
GCA_005789465.1	79.24098124098124
GCA_005789505.1	78.60688517831375
GCA_005789515.1	40.03628117913832
GCA_005789545.1	30.34013605442177
GCA_005789595.1	10.89795918367347
GCA_005789625.1	14.690166975881262
GCA_005790615.1	79.29045557616986
GCA_005791205.1	61.49907235621522
GCA_005791225.1	78.68934240362812
GCA_005791535.1	89.01133786848072
GCA_005791695.1	29.857142857142858
GCA_005791875.1	90.843537414966
GCA_005792355.1	93.75510204081631
GCA_005792455.1	8.16326530612245
GCA_005792945.1	1.854875283446712
GCA_005793025.1	85.1156462585034
GCA_005793375.1	90.66666666666666
GCA_005793565.1	81.10204081632655
GCA_005797805.1	18.530612244897963
GCA_005798045.1	26.3265306122449
GCA_005798185.1	9.183673469387756
GCA_005798225.1	64.08163265306122
GCA_005798235.1	10.206349206349207
GCA_005798435.1	28.367346938775512
GCA_005798925.1	78.89837146980004
GCA_005799085.1	49.10657596371882
GCA_005799525.1	86.4761904761905
GCA_005800005.1	30.798185941043076
GCA_005800055.1	96.4625850340136
GCA_005800305.1	87.62358276643991
GCA_005800335.1	89.22448979591837
GCA_005800365.1	38.2312925170068
GCA_005800725.1	78.25396825396825
GCA_005801235.1	84.79818594104309
GCA_005801385.1	82.55246340960629
GCA_005801505.1	21.29251700680272
GCA_005801555.1	4.7346938775510194
GCA_005805305.1	77.55102040816327
GCA_005805505.1	85.92290249433105
GCA_005805535.1	55.828076685219536
GCA_005805585.1	74.96145124716553
GCA_005805625.1	22.721088435374146
GCA_005808965.1	89.41950113378685
GCA_005809105.1	96.12244897959185
GCA_005809165.1	89.77777777777777
GCA_005887795.1	64.07709750566893
GCA_005887805.1	66.71201814058958
GCA_005887825.1	84.62585034013605
GCA_005887855.1	80.73469387755101
GCA_007117865.1	89.55102040816327
GCA_007119195.1	61.548752834467116
GCA_007119975.1	98.16326530612244
GCA_007120175.1	95.91836734693878
GCA_007121895.1	87.87755102040815
GCA_007123195.1	80.29478458049887
GCA_007123395.1	92.04081632653063
GCA_007123695.1	75.89775304061018
GCA_007125835.1	80.19047619047619
GCA_007125965.1	99.18367346938776
GCA_007126655.1	96.83446712018143
GCA_007127195.1	90.68027210884355
GCA_007127445.1	66.89342403628117
GCA_007128655.1	62.174397031539876
GCA_007129275.1	99.59183673469387
GCA_007130045.1	98.77551020408166
GCA_007130315.1	96.66666666666669
GCA_007132315.1	93.7641723356009
GCA_007133065.1	97.59183673469387
GCA_007134145.1	57.03772418058132
GCA_007134215.1	95.14285714285714
GCA_007135425.1	90.4761904761905
GCA_007135855.1	93.8639455782313
GCA_007280915.1	87.68707482993199
GCA_007280935.1	82.72108843537416
GCA_007281045.1	9.7423211708926
GCA_007475525.1	97.51391465677179
GCA_007559335.1	98.36734693877553
GCA_007692545.1	96.05442176870748
GCA_007695295.1	96.28571428571428
GCA_007992435.1	99.3877551020408
GCA_008000975.1	100.0
GCA_008080695.1	97.75510204081631
GCA_008421265.1	100.0
GCA_008421305.1	100.0
GCA_008421315.1	100.0
GCA_008421325.1	100.0
GCA_008421345.1	100.0
GCA_008421385.1	100.0
GCA_008421395.1	100.0
GCA_008421415.1	100.0
GCA_008421425.1	100.0
GCA_008421465.1	100.0
GCA_008421475.1	100.0
GCA_008421505.1	100.0
GCA_008421515.1	100.0
GCA_008421535.1	100.0
GCA_008421565.1	100.0
GCA_008421585.1	100.0
GCA_008421595.1	100.0
GCA_008421605.1	100.0
GCA_008421645.1	100.0
GCA_008421665.1	100.0
GCA_008421685.1	100.0
GCA_008421695.1	100.0
GCA_008421725.1	100.0
GCA_008421735.1	100.0
GCA_008421765.1	100.0
GCA_008421775.1	100.0
GCA_008421785.1	100.0
GCA_008421825.1	100.0
GCA_008421845.1	100.0
GCA_008421855.1	100.0
GCA_008421865.1	100.0
GCA_008421895.1	100.0
GCA_008421905.1	100.0
GCA_008421945.1	100.0
GCA_008421955.1	100.0
GCA_008421965.1	100.0
GCA_008421985.1	100.0
GCA_008422015.1	100.0
GCA_008422045.1	100.0
GCA_008422065.1	100.0
GCA_008422075.1	100.0
GCA_008422085.1	100.0
GCA_008422125.1	100.0
GCA_008422135.1	100.0
GCA_008422165.1	100.0
GCA_008422185.1	100.0
GCA_008422195.1	100.0
GCA_008422225.1	100.0
GCA_008422235.1	100.0
GCA_008422255.1	100.0
GCA_008422275.1	98.23129251700679
GCA_008422295.1	100.0
GCA_008422325.1	100.0
GCA_008422335.1	100.0
GCA_008422355.1	100.0
GCA_008422375.1	100.0
GCA_008422405.1	100.0
GCA_008422415.1	100.0
GCA_008422425.1	100.0
GCA_008422465.1	100.0
GCA_008422475.1	100.0
GCA_008422485.1	100.0
GCA_008422525.1	100.0
GCA_008422545.1	100.0
GCA_008422555.1	100.0
GCA_008422585.1	100.0
GCA_008422595.1	100.0
GCA_008422615.1	100.0
GCA_008422635.1	100.0
GCA_008422665.1	100.0
GCA_008422685.1	100.0
GCA_008422695.1	100.0
GCA_008422705.1	100.0
GCA_008422715.1	100.0
GCA_008422765.1	100.0
GCA_008422775.1	100.0
GCA_008422795.1	100.0
GCA_008422805.1	100.0
GCA_008422815.1	100.0
GCA_008422865.1	100.0
GCA_008422875.1	100.0
GCA_008422885.1	100.0
GCA_008422895.1	100.0
GCA_008422925.1	100.0
GCA_008422965.1	100.0
GCA_008422985.1	100.0
GCA_008422995.1	100.0
GCA_008423015.1	100.0
GCA_008423035.1	100.0
GCA_008423065.1	100.0
GCA_008423085.1	100.0
GCA_008423095.1	100.0
GCA_008423115.1	100.0
GCA_008423135.1	100.0
GCA_008423165.1	100.0
GCA_008423175.1	100.0
GCA_008423185.1	100.0
GCA_008423215.1	100.0
GCA_008423245.1	100.0
GCA_008423265.1	100.0
GCA_008423275.1	100.0
GCA_008423295.1	100.0
GCA_008423325.1	100.0
GCA_008423335.1	100.0
GCA_008423365.1	100.0
GCA_008423375.1	100.0
GCA_008423385.1	100.0
GCA_008423405.1	100.0
GCA_008423445.1	100.0
GCA_008423455.1	100.0
GCA_008667745.1	91.14512471655328
GCA_008671835.1	97.75510204081631
GCA_008672035.1	97.95918367346937
GCA_008672205.1	98.77551020408166
GCA_008672885.1	93.06122448979592
GCA_008673095.1	98.36734693877553
GCA_008673335.1	95.78231292517006
GCA_008932935.1	68.81632653061224
GCA_008932945.1	82.86167800453516
GCA_008932955.1	77.16553287981858
GCA_008932965.1	90.81632653061224
GCA_008933015.1	81.3061224489796
GCA_008933025.1	87.61904761904762
GCA_008933045.1	93.67346938775509
GCA_008933055.1	81.42857142857143
GCA_008933075.1	75.98639455782312
GCA_009663785.1	100.0
GCA_009691625.1	61.24675324675325
GCA_009691645.1	64.92063492063491
GCA_009691685.1	90.0
GCA_009695065.1	63.877551020408156
GCA_009695085.1	61.73696145124717
GCA_009695095.1	83.26530612244899
GCA_009695105.1	51.78004535147392
GCA_009695145.1	60.81632653061224
GCA_009695165.1	56.3265306122449
GCA_009695185.1	67.78911564625851
GCA_009695195.1	93.55102040816328
GCA_009695205.1	92.6530612244898
GCA_009695245.1	62.04081632653061
GCA_009695265.1	67.4582560296846
GCA_009695275.1	72.20160791589362
GCA_009695285.1	60.659657802514936
GCA_009695305.1	85.91836734693878
GCA_009695335.1	71.0204081632653
GCA_009695365.1	89.18367346938776
GCA_009695385.1	55.80498866213152
GCA_009695395.1	69.72789115646258
GCA_009695405.1	81.83673469387755
GCA_009695415.1	67.89569160997733
GCA_009695465.1	92.04081632653063
GCA_009697135.1	80.73469387755101
GCA_900097105.1	96.32653061224491
GCA_900104925.1	99.59183673469387
GCA_900105685.1	98.77551020408166
GCA_900141815.1	99.3877551020408
GCA_900167535.1	98.77551020408166
GCA_900184845.1	99.59183673469387
GCA_900184855.1	99.18367346938776
GCA_900184865.1	99.59183673469387
GCA_900184885.1	100.0
GCA_900184905.1	100.0
GCA_900184965.1	100.0
GCA_900184975.1	99.59183673469387
GCA_900184985.1	100.0
GCA_900185005.1	100.0
GCA_900185025.1	99.18367346938776
GCA_900185045.1	100.0
GCA_900185065.1	100.0
GCA_900290355.1	92.04081632653063
GCA_900539575.1	100.0
GCA_900539895.1	99.18367346938776
GCA_900544355.1	90.6122448979592
GCA_900545155.1	99.31972789115645
GCA_900545705.1	92.44897959183672
GCA_900545715.1	93.46938775510205
GCA_900546565.1	91.67346938775509
GCA_900547065.1	94.6938775510204
GCA_900547395.1	93.87755102040815
GCA_900548185.1	92.6530612244898
GCA_900548275.1	92.6530612244898
GCA_900548895.1	90.18140589569158
GCA_900551025.1	88.91156462585033
GCA_900552245.1	92.05442176870748
GCA_900557465.1	52.169243454957744
GCA_900696445.1	97.10204081632654
GCA_902143375.2	98.36734693877553
GCA_902143385.2	96.93877551020408
GCA_902386505.1	99.59183673469387
GCA_902387255.1	99.59183673469387
GCA_902387265.1	100.0
GCA_902387295.1	100.0
GCA_902510815.1	53.91465677179964
GCA_902511265.1	4.489795918367347
GCA_902511945.1	36.122448979591844
GCA_902513715.1	0.4081632653061225
GCA_902514025.1	3.4693877551020407
GCA_902516225.1	55.47928262213978
GCA_902521695.1	40.204081632653065
GCA_902522375.1	42.24489795918368
GCA_902539645.1	43.53741496598639
GCA_902547995.1	48.02721088435375
GCA_902550535.1	17.687074829931973
GCA_902551155.1	50.02267573696145
GCA_902552915.1	20.136054421768705
GCA_902559805.1	71.0204081632653
GCA_902560545.1	5.7142857142857135
GCA_902560705.1	57.60461760461761
GCA_902561035.1	2.2448979591836733
GCA_902564445.1	19.75757575757576
GCA_902569115.1	67.95918367346938
GCA_902580225.1	69.06122448979592
GCA_902587165.1	87.26530612244898
GCA_902589265.1	69.35064935064935
GCA_902589825.1	78.05813234384662
GCA_902590685.1	47.95918367346939
GCA_902591645.1	55.72665429808286
GCA_902593035.1	61.265306122448976
GCA_902596055.1	33.673469387755105
GCA_902600425.1	26.938775510204078
GCA_902603705.1	55.3061224489796
GCA_902609815.1	28.952380952380963
GCA_902612125.1	64.30426716141002
GCA_902615835.1	54.48979591836735
GCA_902618175.1	66.53061224489795
GCA_902628315.1	40.17233560090703
GCA_902631675.1	24.514533085961656
GCA_000009705.1	99.0036231884058
GCA_000010065.1	99.72826086956522
GCA_000011345.1	99.72826086956522
GCA_000011385.1	96.05978260869566
GCA_000013205.1	98.09782608695652
GCA_000013225.1	98.6413043478261
GCA_000018105.1	99.72826086956522
GCA_000019485.1	100.0
GCA_000022045.1	99.45652173913044
GCA_000196515.1	99.72826086956522
GCA_000235665.2	97.41847826086956
GCA_000284455.1	99.72826086956522
GCA_000309385.1	99.18478260869566
GCA_000317025.1	99.36594202898551
GCA_000317065.1	98.77717391304348
GCA_000317435.1	100.0
GCA_000317495.1	99.36594202898551
GCA_000317535.1	99.72826086956522
GCA_000317575.1	99.45652173913044
GCA_000332175.1	99.04891304347828
GCA_000332215.1	99.04891304347828
GCA_000473895.1	100.0
GCA_000517105.1	99.90942028985508
GCA_001456025.1	99.09420289855072
GCA_001548455.1	99.6376811594203
GCA_001747005.1	99.18478260869566
GCA_002163975.1	99.72826086956522
GCA_002218085.1	100.0
GCA_002368215.1	99.1394927536232
